 time            v(Vout)         v(V1)          
 1.13650000e-06  4.88908108e-01  4.50000000e-01 
 1.13750000e-06  4.88780297e-01  4.50000000e-01 
 1.13850000e-06  4.88652904e-01  4.50000000e-01 
 1.13950000e-06  4.88525928e-01  4.50000000e-01 
 1.14050000e-06  4.88399368e-01  4.50000000e-01 
 1.14150000e-06  4.88273223e-01  4.50000000e-01 
 1.14250000e-06  4.88147491e-01  4.50000000e-01 
 1.14350000e-06  4.88022170e-01  4.50000000e-01 
 1.14450000e-06  4.87897259e-01  4.50000000e-01 
 1.14550000e-06  4.87772756e-01  4.50000000e-01 
 1.14650000e-06  4.87648660e-01  4.50000000e-01 
 1.14750000e-06  4.87524970e-01  4.50000000e-01 
 1.14850000e-06  4.87401683e-01  4.50000000e-01 
 1.14950000e-06  4.87278798e-01  4.50000000e-01 
 1.15050000e-06  4.87156314e-01  4.50000000e-01 
 1.15150000e-06  4.87034228e-01  4.50000000e-01 
 1.15250000e-06  4.86912539e-01  4.50000000e-01 
 1.15350000e-06  4.86791246e-01  4.50000000e-01 
 1.15450000e-06  4.86670346e-01  4.50000000e-01 
 1.15550000e-06  4.86549839e-01  4.50000000e-01 
 1.15650000e-06  4.86429722e-01  4.50000000e-01 
 1.15750000e-06  4.86309993e-01  4.50000000e-01 
 1.15850000e-06  4.86190651e-01  4.50000000e-01 
 1.15950000e-06  4.86071695e-01  4.50000000e-01 
 1.16050000e-06  4.85953122e-01  4.50000000e-01 
 1.16150000e-06  4.85834931e-01  4.50000000e-01 
 1.16250000e-06  4.85717120e-01  4.50000000e-01 
 1.16350000e-06  4.85599688e-01  4.50000000e-01 
 1.16450000e-06  4.85482632e-01  4.50000000e-01 
 1.16550000e-06  4.85365951e-01  4.50000000e-01 
 1.16650000e-06  4.85249644e-01  4.50000000e-01 
 1.16750000e-06  4.85133708e-01  4.50000000e-01 
 1.16850000e-06  4.85018142e-01  4.50000000e-01 
 1.16950000e-06  4.84902945e-01  4.50000000e-01 
 1.17050000e-06  4.84788113e-01  4.50000000e-01 
 1.17150000e-06  4.84673647e-01  4.50000000e-01 
 1.17250000e-06  4.84559543e-01  4.50000000e-01 
 1.17350000e-06  4.84445801e-01  4.50000000e-01 
 1.17450000e-06  4.84332419e-01  4.50000000e-01 
 1.17550000e-06  4.84219395e-01  4.50000000e-01 
 1.17650000e-06  4.84106727e-01  4.50000000e-01 
 1.17750000e-06  4.83994414e-01  4.50000000e-01 
 1.17850000e-06  4.83882454e-01  4.50000000e-01 
 1.17950000e-06  4.83770845e-01  4.50000000e-01 
 1.18050000e-06  4.83659586e-01  4.50000000e-01 
 1.18150000e-06  4.83548675e-01  4.50000000e-01 
 1.18250000e-06  4.83438110e-01  4.50000000e-01 
 1.18350000e-06  4.83327890e-01  4.50000000e-01 
 1.18450000e-06  4.83218013e-01  4.50000000e-01 
 1.18550000e-06  4.83108477e-01  4.50000000e-01 
 1.18650000e-06  4.82999281e-01  4.50000000e-01 
 1.18750000e-06  4.82890424e-01  4.50000000e-01 
 1.18850000e-06  4.82781903e-01  4.50000000e-01 
 1.18950000e-06  4.82673717e-01  4.50000000e-01 
 1.19050000e-06  4.82565865e-01  4.50000000e-01 
 1.19150000e-06  4.82458344e-01  4.50000000e-01 
 1.19250000e-06  4.82351153e-01  4.50000000e-01 
 1.19350000e-06  4.82244291e-01  4.50000000e-01 
 1.19450000e-06  4.82137756e-01  4.50000000e-01 
 1.19550000e-06  4.82031546e-01  4.50000000e-01 
 1.19650000e-06  4.81925661e-01  4.50000000e-01 
 1.19750000e-06  4.81820098e-01  4.50000000e-01 
 1.19850000e-06  4.81714855e-01  4.50000000e-01 
 1.19950000e-06  4.81609932e-01  4.50000000e-01 
 1.20050000e-06  4.81505326e-01  4.50000000e-01 
 1.20150000e-06  4.81401037e-01  4.50000000e-01 
 1.20250000e-06  4.81297062e-01  4.50000000e-01 
 1.20350000e-06  4.81193401e-01  4.50000000e-01 
 1.20450000e-06  4.81090051e-01  4.50000000e-01 
 1.20550000e-06  4.80987012e-01  4.50000000e-01 
 1.20650000e-06  4.80884281e-01  4.50000000e-01 
 1.20750000e-06  4.80781857e-01  4.50000000e-01 
 1.20850000e-06  4.80679740e-01  4.50000000e-01 
 1.20950000e-06  4.80577926e-01  4.50000000e-01 
 1.21050000e-06  4.80476415e-01  4.50000000e-01 
 1.21150000e-06  4.80375206e-01  4.50000000e-01 
 1.21250000e-06  4.80274297e-01  4.50000000e-01 
 1.21350000e-06  4.80173686e-01  4.50000000e-01 
 1.21450000e-06  4.80073373e-01  4.50000000e-01 
 1.21550000e-06  4.79973355e-01  4.50000000e-01 
 1.21650000e-06  4.79873631e-01  4.50000000e-01 
 1.21750000e-06  4.79774200e-01  4.50000000e-01 
 1.21850000e-06  4.79675061e-01  4.50000000e-01 
 1.21950000e-06  4.79576212e-01  4.50000000e-01 
 1.22050000e-06  4.79477652e-01  4.50000000e-01 
 1.22150000e-06  4.79379379e-01  4.50000000e-01 
 1.22250000e-06  4.79281393e-01  4.50000000e-01 
 1.22350000e-06  4.79183691e-01  4.50000000e-01 
 1.22450000e-06  4.79086272e-01  4.50000000e-01 
 1.22550000e-06  4.78989136e-01  4.50000000e-01 
 1.22650000e-06  4.78892280e-01  4.50000000e-01 
 1.22750000e-06  4.78795704e-01  4.50000000e-01 
 1.22850000e-06  4.78699406e-01  4.50000000e-01 
 1.22950000e-06  4.78603384e-01  4.50000000e-01 
 1.23050000e-06  4.78507639e-01  4.50000000e-01 
 1.23150000e-06  4.78412167e-01  4.50000000e-01 
 1.23250000e-06  4.78316969e-01  4.50000000e-01 
 1.23350000e-06  4.78222042e-01  4.50000000e-01 
 1.23450000e-06  4.78127386e-01  4.50000000e-01 
 1.23550000e-06  4.78032999e-01  4.50000000e-01 
 1.23650000e-06  4.77938880e-01  4.50000000e-01 
 1.23750000e-06  4.77845028e-01  4.50000000e-01 
 1.23850000e-06  4.77751442e-01  4.50000000e-01 
 1.23950000e-06  4.77658120e-01  4.50000000e-01 
 1.24050000e-06  4.77565061e-01  4.50000000e-01 
 1.24150000e-06  4.77472264e-01  4.50000000e-01 
 1.24250000e-06  4.77379727e-01  4.50000000e-01 
 1.24350000e-06  4.77287451e-01  4.50000000e-01 
 1.24450000e-06  4.77195433e-01  4.50000000e-01 
 1.24550000e-06  4.77103672e-01  4.50000000e-01 
 1.24650000e-06  4.77012167e-01  4.50000000e-01 
 1.24750000e-06  4.76920917e-01  4.50000000e-01 
 1.24850000e-06  4.76829921e-01  4.50000000e-01 
 1.24950000e-06  4.76739178e-01  4.50000000e-01 
 1.25050000e-06  4.76648686e-01  4.50000000e-01 
 1.25150000e-06  4.76558445e-01  4.50000000e-01 
 1.25250000e-06  4.76468453e-01  4.50000000e-01 
 1.25350000e-06  4.76378709e-01  4.50000000e-01 
 1.25450000e-06  4.76289212e-01  4.50000000e-01 
 1.25550000e-06  4.76199962e-01  4.50000000e-01 
 1.25650000e-06  4.76110956e-01  4.50000000e-01 
 1.25750000e-06  4.76022195e-01  4.50000000e-01 
 1.25850000e-06  4.75933676e-01  4.50000000e-01 
 1.25950000e-06  4.75845399e-01  4.50000000e-01 
 1.26050000e-06  4.75757363e-01  4.50000000e-01 
 1.26150000e-06  4.75669567e-01  4.50000000e-01 
 1.26250000e-06  4.75582009e-01  4.50000000e-01 
 1.26350000e-06  4.75494689e-01  4.50000000e-01 
 1.26450000e-06  4.75407606e-01  4.50000000e-01 
 1.26550000e-06  4.75320758e-01  4.50000000e-01 
 1.26650000e-06  4.75234145e-01  4.50000000e-01 
 1.26750000e-06  4.75147765e-01  4.50000000e-01 
 1.26850000e-06  4.75061618e-01  4.50000000e-01 
 1.26950000e-06  4.74975703e-01  4.50000000e-01 
 1.27050000e-06  4.74890018e-01  4.50000000e-01 
 1.27150000e-06  4.74804563e-01  4.50000000e-01 
 1.27250000e-06  4.74719337e-01  4.50000000e-01 
 1.27350000e-06  4.74634339e-01  4.50000000e-01 
 1.27450000e-06  4.74549567e-01  4.50000000e-01 
 1.27550000e-06  4.74465022e-01  4.50000000e-01 
 1.27650000e-06  4.74380701e-01  4.50000000e-01 
 1.27750000e-06  4.74296604e-01  4.50000000e-01 
 1.27850000e-06  4.74212731e-01  4.50000000e-01 
 1.27950000e-06  4.74129079e-01  4.50000000e-01 
 1.28050000e-06  4.74045649e-01  4.50000000e-01 
 1.28150000e-06  4.73962440e-01  4.50000000e-01 
 1.28250000e-06  4.73879449e-01  4.50000000e-01 
 1.28350000e-06  4.73796678e-01  4.50000000e-01 
 1.28450000e-06  4.73714124e-01  4.50000000e-01 
 1.28550000e-06  4.73631787e-01  4.50000000e-01 
 1.28650000e-06  4.73549666e-01  4.50000000e-01 
 1.28750000e-06  4.73467760e-01  4.50000000e-01 
 1.28850000e-06  4.73386068e-01  4.50000000e-01 
 1.28950000e-06  4.73304590e-01  4.50000000e-01 
 1.29050000e-06  4.73223324e-01  4.50000000e-01 
 1.29150000e-06  4.73142269e-01  4.50000000e-01 
 1.29250000e-06  4.73061426e-01  4.50000000e-01 
 1.29350000e-06  4.72980793e-01  4.50000000e-01 
 1.29450000e-06  4.72900369e-01  4.50000000e-01 
 1.29550000e-06  4.72820153e-01  4.50000000e-01 
 1.29650000e-06  4.72740145e-01  4.50000000e-01 
 1.29750000e-06  4.72660343e-01  4.50000000e-01 
 1.29850000e-06  4.72580748e-01  4.50000000e-01 
 1.29950000e-06  4.72501358e-01  4.50000000e-01 
 1.30050000e-06  4.72422172e-01  4.50000000e-01 
 1.30150000e-06  4.72343189e-01  4.50000000e-01 
 1.30250000e-06  4.72264410e-01  4.50000000e-01 
 1.30350000e-06  4.72185833e-01  4.50000000e-01 
 1.30450000e-06  4.72107456e-01  4.50000000e-01 
 1.30550000e-06  4.72029281e-01  4.50000000e-01 
 1.30650000e-06  4.71951305e-01  4.50000000e-01 
 1.30750000e-06  4.71873528e-01  4.50000000e-01 
 1.30850000e-06  4.71795949e-01  4.50000000e-01 
 1.30950000e-06  4.71718568e-01  4.50000000e-01 
 1.31050000e-06  4.71641383e-01  4.50000000e-01 
 1.31150000e-06  4.71564395e-01  4.50000000e-01 
 1.31250000e-06  4.71487602e-01  4.50000000e-01 
 1.31350000e-06  4.71411003e-01  4.50000000e-01 
 1.31450000e-06  4.71334599e-01  4.50000000e-01 
 1.31550000e-06  4.71258387e-01  4.50000000e-01 
 1.31650000e-06  4.71182368e-01  4.50000000e-01 
 1.31750000e-06  4.71106541e-01  4.50000000e-01 
 1.31850000e-06  4.71030905e-01  4.50000000e-01 
 1.31950000e-06  4.70955459e-01  4.50000000e-01 
 1.32050000e-06  4.70880202e-01  4.50000000e-01 
 1.32150000e-06  4.70805135e-01  4.50000000e-01 
 1.32250000e-06  4.70730256e-01  4.50000000e-01 
 1.32350000e-06  4.70655565e-01  4.50000000e-01 
 1.32450000e-06  4.70581060e-01  4.50000000e-01 
 1.32550000e-06  4.70506742e-01  4.50000000e-01 
 1.32650000e-06  4.70432610e-01  4.50000000e-01 
 1.32750000e-06  4.70358662e-01  4.50000000e-01 
 1.32850000e-06  4.70284899e-01  4.50000000e-01 
 1.32950000e-06  4.70211320e-01  4.50000000e-01 
 1.33050000e-06  4.70137923e-01  4.50000000e-01 
 1.33150000e-06  4.70064709e-01  4.50000000e-01 
 1.33250000e-06  4.69991677e-01  4.50000000e-01 
 1.33350000e-06  4.69918825e-01  4.50000000e-01 
 1.33450000e-06  4.69846155e-01  4.50000000e-01 
 1.33550000e-06  4.69773664e-01  4.50000000e-01 
 1.33650000e-06  4.69701352e-01  4.50000000e-01 
 1.33750000e-06  4.69629219e-01  4.50000000e-01 
 1.33850000e-06  4.69557264e-01  4.50000000e-01 
 1.33950000e-06  4.69485486e-01  4.50000000e-01 
 1.34050000e-06  4.69413886e-01  4.50000000e-01 
 1.34150000e-06  4.69342461e-01  4.50000000e-01 
 1.34250000e-06  4.69271212e-01  4.50000000e-01 
 1.34350000e-06  4.69200138e-01  4.50000000e-01 
 1.34450000e-06  4.69129239e-01  4.50000000e-01 
 1.34550000e-06  4.69058513e-01  4.50000000e-01 
 1.34650000e-06  4.68987961e-01  4.50000000e-01 
 1.34750000e-06  4.68917581e-01  4.50000000e-01 
 1.34850000e-06  4.68847373e-01  4.50000000e-01 
 1.34950000e-06  4.68777337e-01  4.50000000e-01 
 1.35050000e-06  4.68707472e-01  4.50000000e-01 
 1.35150000e-06  4.68637777e-01  4.50000000e-01 
 1.35250000e-06  4.68568253e-01  4.50000000e-01 
 1.35350000e-06  4.68498897e-01  4.50000000e-01 
 1.35450000e-06  4.68429710e-01  4.50000000e-01 
 1.35550000e-06  4.68360692e-01  4.50000000e-01 
 1.35650000e-06  4.68291841e-01  4.50000000e-01 
 1.35750000e-06  4.68223157e-01  4.50000000e-01 
 1.35850000e-06  4.68154640e-01  4.50000000e-01 
 1.35950000e-06  4.68086289e-01  4.50000000e-01 
 1.36050000e-06  4.68018104e-01  4.50000000e-01 
 1.36150000e-06  4.67950083e-01  4.50000000e-01 
 1.36250000e-06  4.67882227e-01  4.50000000e-01 
 1.36350000e-06  4.67814535e-01  4.50000000e-01 
 1.36450000e-06  4.67747006e-01  4.50000000e-01 
 1.36550000e-06  4.67679640e-01  4.50000000e-01 
 1.36650000e-06  4.67612436e-01  4.50000000e-01 
 1.36750000e-06  4.67545395e-01  4.50000000e-01 
 1.36850000e-06  4.67478515e-01  4.50000000e-01 
 1.36950000e-06  4.67411795e-01  4.50000000e-01 
 1.37050000e-06  4.67345236e-01  4.50000000e-01 
 1.37150000e-06  4.67278837e-01  4.50000000e-01 
 1.37250000e-06  4.67212597e-01  4.50000000e-01 
 1.37350000e-06  4.67146516e-01  4.50000000e-01 
 1.37450000e-06  4.67080594e-01  4.50000000e-01 
 1.37550000e-06  4.67014830e-01  4.50000000e-01 
 1.37650000e-06  4.66949222e-01  4.50000000e-01 
 1.37750000e-06  4.66883772e-01  4.50000000e-01 
 1.37850000e-06  4.66818479e-01  4.50000000e-01 
 1.37950000e-06  4.66753341e-01  4.50000000e-01 
 1.38050000e-06  4.66688359e-01  4.50000000e-01 
 1.38150000e-06  4.66623532e-01  4.50000000e-01 
 1.38250000e-06  4.66558859e-01  4.50000000e-01 
 1.38350000e-06  4.66494341e-01  4.50000000e-01 
 1.38450000e-06  4.66429976e-01  4.50000000e-01 
 1.38550000e-06  4.66365765e-01  4.50000000e-01 
 1.38650000e-06  4.66301706e-01  4.50000000e-01 
 1.38750000e-06  4.66237800e-01  4.50000000e-01 
 1.38850000e-06  4.66174045e-01  4.50000000e-01 
 1.38950000e-06  4.66110442e-01  4.50000000e-01 
 1.39050000e-06  4.66046990e-01  4.50000000e-01 
 1.39150000e-06  4.65983688e-01  4.50000000e-01 
 1.39250000e-06  4.65920537e-01  4.50000000e-01 
 1.39350000e-06  4.65857535e-01  4.50000000e-01 
 1.39450000e-06  4.65794682e-01  4.50000000e-01 
 1.39550000e-06  4.65731978e-01  4.50000000e-01 
 1.39650000e-06  4.65669423e-01  4.50000000e-01 
 1.39750000e-06  4.65607015e-01  4.50000000e-01 
 1.39850000e-06  4.65544755e-01  4.50000000e-01 
 1.39950000e-06  4.65482642e-01  4.50000000e-01 
 1.40050000e-06  4.65420675e-01  4.50000000e-01 
 1.40150000e-06  4.65358855e-01  4.50000000e-01 
 1.40250000e-06  4.65297181e-01  4.50000000e-01 
 1.40350000e-06  4.65235652e-01  4.50000000e-01 
 1.40450000e-06  4.65174267e-01  4.50000000e-01 
 1.40550000e-06  4.65113028e-01  4.50000000e-01 
 1.40650000e-06  4.65051933e-01  4.50000000e-01 
 1.40750000e-06  4.64990981e-01  4.50000000e-01 
 1.40850000e-06  4.64930173e-01  4.50000000e-01 
 1.40950000e-06  4.64869508e-01  4.50000000e-01 
 1.41050000e-06  4.64808986e-01  4.50000000e-01 
 1.41150000e-06  4.64748605e-01  4.50000000e-01 
 1.41250000e-06  4.64688366e-01  4.50000000e-01 
 1.41350000e-06  4.64628269e-01  4.50000000e-01 
 1.41450000e-06  4.64568313e-01  4.50000000e-01 
 1.41550000e-06  4.64508497e-01  4.50000000e-01 
 1.41650000e-06  4.64448822e-01  4.50000000e-01 
 1.41750000e-06  4.64389286e-01  4.50000000e-01 
 1.41850000e-06  4.64329890e-01  4.50000000e-01 
 1.41950000e-06  4.64270633e-01  4.50000000e-01 
 1.42050000e-06  4.64211515e-01  4.50000000e-01 
 1.42150000e-06  4.64152535e-01  4.50000000e-01 
 1.42250000e-06  4.64093693e-01  4.50000000e-01 
 1.42350000e-06  4.64034989e-01  4.50000000e-01 
 1.42450000e-06  4.63976421e-01  4.50000000e-01 
 1.42550000e-06  4.63917991e-01  4.50000000e-01 
 1.42650000e-06  4.63859697e-01  4.50000000e-01 
 1.42750000e-06  4.63801539e-01  4.50000000e-01 
 1.42850000e-06  4.63743517e-01  4.50000000e-01 
 1.42950000e-06  4.63685631e-01  4.50000000e-01 
 1.43050000e-06  4.63627879e-01  4.50000000e-01 
 1.43150000e-06  4.63570262e-01  4.50000000e-01 
 1.43250000e-06  4.63512779e-01  4.50000000e-01 
 1.43350000e-06  4.63455431e-01  4.50000000e-01 
 1.43450000e-06  4.63398216e-01  4.50000000e-01 
 1.43550000e-06  4.63341134e-01  4.50000000e-01 
 1.43650000e-06  4.63284185e-01  4.50000000e-01 
 1.43750000e-06  4.63227369e-01  4.50000000e-01 
 1.43850000e-06  4.63170685e-01  4.50000000e-01 
 1.43950000e-06  4.63114132e-01  4.50000000e-01 
 1.44050000e-06  4.63057712e-01  4.50000000e-01 
 1.44150000e-06  4.63001422e-01  4.50000000e-01 
 1.44250000e-06  4.62945264e-01  4.50000000e-01 
 1.44350000e-06  4.62889236e-01  4.50000000e-01 
 1.44450000e-06  4.62833338e-01  4.50000000e-01 
 1.44550000e-06  4.62777570e-01  4.50000000e-01 
 1.44650000e-06  4.62721932e-01  4.50000000e-01 
 1.44750000e-06  4.62666422e-01  4.50000000e-01 
 1.44850000e-06  4.62611042e-01  4.50000000e-01 
 1.44950000e-06  4.62555790e-01  4.50000000e-01 
 1.45050000e-06  4.62500667e-01  4.50000000e-01 
 1.45150000e-06  4.62445671e-01  4.50000000e-01 
 1.45250000e-06  4.62390803e-01  4.50000000e-01 
 1.45350000e-06  4.62336062e-01  4.50000000e-01 
 1.45450000e-06  4.62281448e-01  4.50000000e-01 
 1.45550000e-06  4.62226960e-01  4.50000000e-01 
 1.45650000e-06  4.62172599e-01  4.50000000e-01 
 1.45750000e-06  4.62118364e-01  4.50000000e-01 
 1.45850000e-06  4.62064255e-01  4.50000000e-01 
 1.45950000e-06  4.62010271e-01  4.50000000e-01 
 1.46050000e-06  4.61956412e-01  4.50000000e-01 
 1.46150000e-06  4.61902678e-01  4.50000000e-01 
 1.46250000e-06  4.61849068e-01  4.50000000e-01 
 1.46350000e-06  4.61795582e-01  4.50000000e-01 
 1.46450000e-06  4.61742220e-01  4.50000000e-01 
 1.46550000e-06  4.61688982e-01  4.50000000e-01 
 1.46650000e-06  4.61635866e-01  4.50000000e-01 
 1.46750000e-06  4.61582874e-01  4.50000000e-01 
 1.46850000e-06  4.61530004e-01  4.50000000e-01 
 1.46950000e-06  4.61477257e-01  4.50000000e-01 
 1.47050000e-06  4.61424632e-01  4.50000000e-01 
 1.47150000e-06  4.61372128e-01  4.50000000e-01 
 1.47250000e-06  4.61319746e-01  4.50000000e-01 
 1.47350000e-06  4.61267484e-01  4.50000000e-01 
 1.47450000e-06  4.61215344e-01  4.50000000e-01 
 1.47550000e-06  4.61163324e-01  4.50000000e-01 
 1.47650000e-06  4.61111425e-01  4.50000000e-01 
 1.47750000e-06  4.61059645e-01  4.50000000e-01 
 1.47850000e-06  4.61007985e-01  4.50000000e-01 
 1.47950000e-06  4.60956444e-01  4.50000000e-01 
 1.48050000e-06  4.60905023e-01  4.50000000e-01 
 1.48150000e-06  4.60853720e-01  4.50000000e-01 
 1.48250000e-06  4.60802536e-01  4.50000000e-01 
 1.48350000e-06  4.60751470e-01  4.50000000e-01 
 1.48450000e-06  4.60700522e-01  4.50000000e-01 
 1.48550000e-06  4.60649691e-01  4.50000000e-01 
 1.48650000e-06  4.60598978e-01  4.50000000e-01 
 1.48750000e-06  4.60548383e-01  4.50000000e-01 
 1.48850000e-06  4.60497903e-01  4.50000000e-01 
 1.48950000e-06  4.60447541e-01  4.50000000e-01 
 1.49050000e-06  4.60397295e-01  4.50000000e-01 
 1.49150000e-06  4.60347164e-01  4.50000000e-01 
 1.49250000e-06  4.60297150e-01  4.50000000e-01 
 1.49350000e-06  4.60247251e-01  4.50000000e-01 
 1.49450000e-06  4.60197467e-01  4.50000000e-01 
 1.49550000e-06  4.60147798e-01  4.50000000e-01 
 1.49650000e-06  4.60098243e-01  4.50000000e-01 
 1.49750000e-06  4.60048803e-01  4.50000000e-01 
 1.49850000e-06  4.59999477e-01  4.50000000e-01 
 1.49950000e-06  4.59950265e-01  4.50000000e-01 
 1.50050000e-06  4.59901166e-01  4.50000000e-01 
 1.50150000e-06  4.59852181e-01  4.50000000e-01 
 1.50250000e-06  4.59803309e-01  4.50000000e-01 
 1.50350000e-06  4.59754549e-01  4.50000000e-01 
 1.50450000e-06  4.59705902e-01  4.50000000e-01 
 1.50550000e-06  4.59657367e-01  4.50000000e-01 
 1.50650000e-06  4.59608944e-01  4.50000000e-01 
 1.50750000e-06  4.59560633e-01  4.50000000e-01 
 1.50850000e-06  4.59512433e-01  4.50000000e-01 
 1.50950000e-06  4.59464344e-01  4.50000000e-01 
 1.51050000e-06  4.59416366e-01  4.50000000e-01 
 1.51150000e-06  4.59368499e-01  4.50000000e-01 
 1.51250000e-06  4.59320742e-01  4.50000000e-01 
 1.51350000e-06  4.59273095e-01  4.50000000e-01 
 1.51450000e-06  4.59225559e-01  4.50000000e-01 
 1.51550000e-06  4.59178131e-01  4.50000000e-01 
 1.51650000e-06  4.59130813e-01  4.50000000e-01 
 1.51750000e-06  4.59083605e-01  4.50000000e-01 
 1.51850000e-06  4.59036505e-01  4.50000000e-01 
 1.51950000e-06  4.58989513e-01  4.50000000e-01 
 1.52050000e-06  4.58942630e-01  4.50000000e-01 
 1.52150000e-06  4.58895855e-01  4.50000000e-01 
 1.52250000e-06  4.58849188e-01  4.50000000e-01 
 1.52350000e-06  4.58802628e-01  4.50000000e-01 
 1.52450000e-06  4.58756176e-01  4.50000000e-01 
 1.52550000e-06  4.58709831e-01  4.50000000e-01 
 1.52650000e-06  4.58663592e-01  4.50000000e-01 
 1.52750000e-06  4.58617460e-01  4.50000000e-01 
 1.52850000e-06  4.58571434e-01  4.50000000e-01 
 1.52950000e-06  4.58525515e-01  4.50000000e-01 
 1.53050000e-06  4.58479701e-01  4.50000000e-01 
 1.53150000e-06  4.58433993e-01  4.50000000e-01 
 1.53250000e-06  4.58388390e-01  4.50000000e-01 
 1.53350000e-06  4.58342892e-01  4.50000000e-01 
 1.53450000e-06  4.58297498e-01  4.50000000e-01 
 1.53550000e-06  4.58252210e-01  4.50000000e-01 
 1.53650000e-06  4.58207026e-01  4.50000000e-01 
 1.53750000e-06  4.58161945e-01  4.50000000e-01 
 1.53850000e-06  4.58116969e-01  4.50000000e-01 
 1.53950000e-06  4.58072096e-01  4.50000000e-01 
 1.54050000e-06  4.58027327e-01  4.50000000e-01 
 1.54150000e-06  4.57982660e-01  4.50000000e-01 
 1.54250000e-06  4.57938097e-01  4.50000000e-01 
 1.54350000e-06  4.57893636e-01  4.50000000e-01 
 1.54450000e-06  4.57849277e-01  4.50000000e-01 
 1.54550000e-06  4.57805021e-01  4.50000000e-01 
 1.54650000e-06  4.57760866e-01  4.50000000e-01 
 1.54750000e-06  4.57716813e-01  4.50000000e-01 
 1.54850000e-06  4.57672862e-01  4.50000000e-01 
 1.54950000e-06  4.57629012e-01  4.50000000e-01 
 1.55050000e-06  4.57585262e-01  4.50000000e-01 
 1.55150000e-06  4.57541614e-01  4.50000000e-01 
 1.55250000e-06  4.57498066e-01  4.50000000e-01 
 1.55350000e-06  4.57454618e-01  4.50000000e-01 
 1.55450000e-06  4.57411270e-01  4.50000000e-01 
 1.55550000e-06  4.57368022e-01  4.50000000e-01 
 1.55650000e-06  4.57324873e-01  4.50000000e-01 
 1.55750000e-06  4.57281824e-01  4.50000000e-01 
 1.55850000e-06  4.57238874e-01  4.50000000e-01 
 1.55950000e-06  4.57196023e-01  4.50000000e-01 
 1.56050000e-06  4.57153270e-01  4.50000000e-01 
 1.56150000e-06  4.57110616e-01  4.50000000e-01 
 1.56250000e-06  4.57068060e-01  4.50000000e-01 
 1.56350000e-06  4.57025602e-01  4.50000000e-01 
 1.56450000e-06  4.56983242e-01  4.50000000e-01 
 1.56550000e-06  4.56940979e-01  4.50000000e-01 
 1.56650000e-06  4.56898814e-01  4.50000000e-01 
 1.56750000e-06  4.56856746e-01  4.50000000e-01 
 1.56850000e-06  4.56814774e-01  4.50000000e-01 
 1.56950000e-06  4.56772900e-01  4.50000000e-01 
 1.57050000e-06  4.56731122e-01  4.50000000e-01 
 1.57150000e-06  4.56689440e-01  4.50000000e-01 
 1.57250000e-06  4.56647854e-01  4.50000000e-01 
 1.57350000e-06  4.56606365e-01  4.50000000e-01 
 1.57450000e-06  4.56564970e-01  4.50000000e-01 
 1.57550000e-06  4.56523672e-01  4.50000000e-01 
 1.57650000e-06  4.56482468e-01  4.50000000e-01 
 1.57750000e-06  4.56441360e-01  4.50000000e-01 
 1.57850000e-06  4.56400347e-01  4.50000000e-01 
 1.57950000e-06  4.56359428e-01  4.50000000e-01 
 1.58050000e-06  4.56318604e-01  4.50000000e-01 
 1.58150000e-06  4.56277874e-01  4.50000000e-01 
 1.58250000e-06  4.56237239e-01  4.50000000e-01 
 1.58350000e-06  4.56196697e-01  4.50000000e-01 
 1.58450000e-06  4.56156249e-01  4.50000000e-01 
 1.58550000e-06  4.56115895e-01  4.50000000e-01 
 1.58650000e-06  4.56075634e-01  4.50000000e-01 
 1.58750000e-06  4.56035467e-01  4.50000000e-01 
 1.58850000e-06  4.55995393e-01  4.50000000e-01 
 1.58950000e-06  4.55955411e-01  4.50000000e-01 
 1.59050000e-06  4.55915523e-01  4.50000000e-01 
 1.59150000e-06  4.55875727e-01  4.50000000e-01 
 1.59250000e-06  4.55836023e-01  4.50000000e-01 
 1.59350000e-06  4.55796412e-01  4.50000000e-01 
 1.59450000e-06  4.55756893e-01  4.50000000e-01 
 1.59550000e-06  4.55717467e-01  4.50000000e-01 
 1.59650000e-06  4.55678132e-01  4.50000000e-01 
 1.59750000e-06  4.55638888e-01  4.50000000e-01 
 1.59850000e-06  4.55599737e-01  4.50000000e-01 
 1.59950000e-06  4.55560677e-01  4.50000000e-01 
 1.60050000e-06  4.55521708e-01  4.50000000e-01 
 1.60150000e-06  4.55482831e-01  4.50000000e-01 
 1.60250000e-06  4.55444044e-01  4.50000000e-01 
 1.60350000e-06  4.55405349e-01  4.50000000e-01 
 1.60450000e-06  4.55366744e-01  4.50000000e-01 
 1.60550000e-06  4.55328230e-01  4.50000000e-01 
 1.60650000e-06  4.55289807e-01  4.50000000e-01 
 1.60750000e-06  4.55251474e-01  4.50000000e-01 
 1.60850000e-06  4.55213232e-01  4.50000000e-01 
 1.60950000e-06  4.55175080e-01  4.50000000e-01 
 1.61050000e-06  4.55137018e-01  4.50000000e-01 
 1.61150000e-06  4.55099047e-01  4.50000000e-01 
 1.61250000e-06  4.55061165e-01  4.50000000e-01 
 1.61350000e-06  4.55023373e-01  4.50000000e-01 
 1.61450000e-06  4.54985671e-01  4.50000000e-01 
 1.61550000e-06  4.54948059e-01  4.50000000e-01 
 1.61650000e-06  4.54910537e-01  4.50000000e-01 
 1.61750000e-06  4.54873104e-01  4.50000000e-01 
